id;nome_escola_id;nu_ano_censo;id_aluno;id_matricula;nu_mes;nu_ano;nu_idade_referencia;nu_idade;nu_duracao_turma;nu_dur_ativ_comp_mesma_rede;nu_dur_ativ_comp_outras_redes;nu_dur_aee_mesma_rede;nu_dur_aee_outras_redes;nu_dias_atividade;tp_sexo;tp_cor_raca;tp_nacionalidade;co_pais_origem;co_uf_nasc;co_municipio_nasc;co_uf_end;co_municipio_end;tp_zona_residencial;tp_local_resid_diferenciada;tp_outro_local_aula;in_aee_libras;in_aee_lingua_portuguesa;in_aee_informatica_acessivel;in_aee_braille;in_aee_caa;in_aee_soroban;in_aee_vida_autonoma;in_aee_opticos_nao_opticos;in_aee_enriq_curricular;in_aee_desen_cognitivo;in_aee_mobilidade;in_transporte_publico;tp_responsavel_transporte;in_transp_vans_kombi;in_transp_micro_onibus;in_transp_onibus;in_transp_bicicleta;in_transp_tr_animal;in_transp_outro_veiculo;in_transp_embar_ate5;in_transp_embar_5a15;in_transp_embar_15a35;in_transp_embar_35;in_necessidade_especial;in_baixa_visao;in_cegueira;in_def_auditiva;in_def_fisica;in_def_intelectual;in_surdez;in_surdocegueira;in_def_multipla;in_autismo;in_superdotacao;in_recurso_ledor;in_recurso_transcricao;in_recurso_interprete;in_recurso_libras;in_recurso_video_libras;in_recurso_labial;in_recurso_braille;in_recurso_cd_audio;in_recurso_prova_portugues;in_recurso_ampliada_18;in_recurso_ampliada_24;in_recurso_nenhum;tp_mediacao_didatico_pedago;in_especial_exclusiva;in_regular;in_eja;in_profissionalizante;tp_etapa_ensino;id_turma;co_curso_educ_profissional;tp_unificada;tp_tipo_atendimento_turma;tp_tipo_local_turma;tp_dependencia;tp_categoria_escola_privada;in_conveniada_pp;tp_convenio_poder_publico;in_mant_escola_privada_emp;in_mant_escola_priv_ong_oscip;in_mant_escola_privada_oscip;in_mant_escola_privada_ong;in_mant_escola_privada_sind;in_mant_escola_privada_sist_s;in_mant_escola_privada_s_fins;tp_regulamentacao;in_educacao_indigena
287522;425;2019;6E0197CB21615E4E9A49AC66999BC1D8;357956824;1;2006;13;13;270;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15964855;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
288270;425;2019;0CF99DDA203F84CF5649C22F793CC303;357956780;12;1999;19;20;170;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;70;15964857;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
290433;425;2019;76D1E255EE5405054337AD602BC27AC3;357957403;9;2004;14;15;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15964851;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
290497;425;2019;648030812116713EFA208A3A2C7CCFE2;357956802;1;2008;11;11;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962793;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
290579;425;2019;FD082B7A0A6E853A5EC63DD921271BB0;357955161;9;2000;18;19;170;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15964858;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
290630;425;2019;12A55F5BA1F930A454EA047651B2485B;357956388;6;2001;17;18;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962796;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
290878;425;2019;D23FC79B3E39D8A673278BDBF69918BB;357957599;7;2006;12;13;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15964850;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
291682;425;2019;06894BEF4E39B12CEC18AD237649E0DE;357956626;4;2005;14;14;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15964856;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
291828;425;2019;1C3D879685007D37AC99184ED77DE3FB;357957389;1;2004;15;15;270;0;0;0;0;5;2;2;1;76;29;2911709;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15962798;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
292661;425;2019;B88656F643C602FE7792B47E033BCD83;357956768;4;2007;12;12;270;0;0;0;0;5;2;1;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962799;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
292706;425;2019;3E6D590E0BFC83F2647294236451F1F3;357957385;1;2004;15;15;270;0;0;0;0;5;1;0;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962795;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
293176;425;2019;77090F0A8AEC4A57B2AC53C677F19BF5;357956287;7;1997;21;22;170;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;70;15962801;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
293851;425;2019;3137AA23614E072058A391CA6B8B6415;357956191;6;1991;27;28;170;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962800;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
294939;425;2019;F8F68EBCECDF97AF6326F96337786D5F;357957244;7;1999;19;20;170;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962802;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
295034;425;2019;F965F1442297239437E3D01E04D6D91A;357956798;4;2008;11;11;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962793;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
295614;425;2019;3DED467F0877B9AB48D76EA7C59073C8;357956532;5;2003;16;16;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962795;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
295704;425;2019;9225B838E84F25381BF1CE3EE05AA79D;357956439;5;2001;18;18;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;21;15962797;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
297122;425;2019;EADD862DE98048727911DB51B1E85F21;357956775;3;2007;12;12;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962799;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
298724;425;2019;1C9C24E5D00D0FA9B9A9E2BBCF00F2E8;357957302;9;2001;17;18;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15964854;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
298913;425;2019;7657873FD5BF06C819C31EEE5AE6192C;357956236;7;1994;24;25;170;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15964858;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
299090;425;2019;0D8F99A972461C2B6BAB6B8B24F7A353;357956605;6;2005;13;14;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15964856;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
299481;425;2019;3D78AD0D5CBAD23075280B16D80B4B8C;357957605;9;2005;13;14;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15964855;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
299971;425;2019;836FC1A51B354D467B676B775E913894;357957494;5;2005;14;14;270;0;0;0;0;5;2;2;1;76;29;2922508;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15964856;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
300886;425;2019;88F164958F833C46AC21E23AF43C2561;357957249;11;2000;18;19;170;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962802;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
300951;425;2019;3CA262F305F3099F2CBC03B5E9E85BA8;357956719;3;2006;13;13;270;0;0;0;0;5;2;0;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962799;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
302316;425;2019;F21F61EEB0672ACEC84F97ABE9A1D0BA;357956758;6;2007;11;12;270;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962793;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
302322;425;2019;B17E2C56BA9F6DA56E25B770021E8BCC;357956554;2;2005;14;14;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962799;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
302571;425;2019;B8CAD8FA8993BEA327C04CDEC1FD4547;357957514;5;2004;15;15;270;0;0;0;0;5;1;1;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15962797;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
302572;425;2019;25EB1B196D01CB0F243645DBEEC00CBF;357957554;8;1999;19;20;170;0;0;0;0;5;2;3;1;76;29;2905701;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;70;15962801;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
303567;425;2019;922D0F925AC8B47907E39B20067D4839;357957601;4;2007;12;12;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15964850;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
304090;425;2019;273E94FFC3ACE741215D1EC6E5F0BC43;357957433;1;2005;14;14;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15964851;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
304407;425;2019;F972F9535CA8087C94D2FA27F01F6401;357957401;10;2004;14;15;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15964856;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
310669;425;2019;BB99E8AC8AECD24E963991438321C66B;357956666;1;2006;13;13;270;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15964855;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
310875;425;2019;40D6DB2362015CD664E7E8EE07824CEA;357957318;7;2000;18;19;170;0;0;0;0;5;1;2;1;76;29;2930204;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;70;15964857;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
311248;425;2019;D06A9D3D35023B0E74C82A9C9A0EFD60;357956706;11;2003;15;16;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962794;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
312046;425;2019;6D713562FE248511DF2E8AF0F926CB17;357955154;11;1995;23;24;170;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;70;15962801;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
312428;425;2019;F44D16B9489334F4E782190A22912E7B;357956873;5;2005;14;14;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962799;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
312838;425;2019;CAF5EDE27BD7E5A3B18B74BA8D0D3609;357956770;3;2007;12;12;270;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15964850;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
316615;425;2019;F530C10BC69E59E838B2F338B4E745A7;357956189;11;1988;30;31;170;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962800;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
318140;425;2019;510E69AFF393F3F1FCBB858C10EA0167;357956875;6;2006;12;13;270;0;0;0;0;5;1;0;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962796;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
319162;425;2019;72DED5B79009EF8DF9602EDA868436A5;357956850;7;2008;10;11;270;0;0;0;0;5;2;3;1;76;29;2918407;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15964855;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
319392;425;2019;D10AB4B5B597A3AE07AB474B97EB00D7;357956395;2;1999;20;20;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962796;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
319454;425;2019;328772F0B8BE50B1F2FE0A8D40C71AE5;357955183;3;1999;20;20;170;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962802;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
319907;425;2019;5A030A7EF702A96BEE77B863E4C15F54;357957495;3;2006;13;13;270;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15964850;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
321554;425;2019;F1B7C06112AC6F0020A211BD29DBFFF7;357956449;3;2001;18;18;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15962798;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
321811;425;2019;44CCAF9F35E4F966FEFCF042E2F9F4E8;357956670;8;2005;13;14;270;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15964853;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
321881;425;2019;C4297437FCCD4971160E3383B9951277;357956742;4;2006;13;13;270;0;0;0;0;5;2;1;1;76;29;2910800;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15964850;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
322087;425;2019;72DAFFE9F8157815C06EAFF107003EF1;357956542;2;2005;14;14;270;48;0;0;48;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15964853;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
323636;425;2019;6152E30DB4F1F254288F0F04585499B6;357956642;11;2005;13;14;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15964856;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
323760;425;2019;6A676806B21A44B89650225E637697A8;357957397;3;2004;15;15;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15964854;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
324193;425;2019;EF0BCE2AF59099A09C67777214812EF9;357957334;8;2000;18;19;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962796;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
324371;425;2019;16C57A6AB316C54B0B56F86F739E4AE8;357956577;2;2006;13;13;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962795;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
324873;425;2019;25F48311B1535CCB8A236A71D3299D57;357957307;5;2000;19;19;170;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962802;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
325411;425;2019;D01DB543509E8E98E7244FF31D4C3094;357957328;11;2002;16;17;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15962798;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
326071;425;2019;E32E800B976A0C2DA6CEDB61016F2613;357957340;4;2003;16;16;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15962798;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
327319;425;2019;C24CED9B94297C4993E83DF0DCDDF293;357956788;3;2007;12;12;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15964852;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
327320;425;2019;92FBFEE9D1F8BE996BBBE8A2601E95FA;357956796;1;2007;12;12;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15964852;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
